temp,humidity,sound_volume,label,id
175.33242455055682,68.78758633942327,88.60087578454466,0.0,48
173.28836068656298,70.28666890431899,88.57195680464595,0.0,49
176.2037349800665,69.01746921147462,89.44257642843687,0.0,50
175.58381237802678,69.52054705160478,91.2091159647809,0.0,51
175.64705643558483,72.11416820803068,88.96889745176279,0.0,52
175.59175199738743,69.52321581660968,90.73910510368323,0.0,53
176.13315325159925,69.276115816306,91.28931182029814,0.0,54
176.86757189966423,69.54098524103074,89.61138009317754,0.0,55
173.87398713728285,70.35622318009366,90.71140346824714,0.0,56
174.64954486698997,69.94223064060236,90.13212357760565,0.0,57
172.87793771566302,69.80229749288414,90.87771750510039,0.0,58
170.9555991988277,69.45396973471122,90.30424851688244,0.0,59
175.61851292122324,68.41326386017354,90.4666809159285,0.0,60
172.62535504972223,69.81731742634392,88.84794446726738,0.0,61
174.64916509536516,71.02039308718035,90.85472168008444,0.0,62
175.56944497876506,69.2032761824882,90.26073034959036,0.0,63
175.69625533724056,70.98188238266738,92.8976694418091,0.0,64
174.60123412434928,68.94073409850704,92.62158322743622,0.0,65
177.32155495734895,70.60586321614295,89.80062338306337,0.0,66
173.62608501247854,70.03414405190284,90.98399374964794,0.0,67
174.40364491027003,69.44898693894302,88.43738324175678,0.0,68
175.34364974345868,69.96730245276188,90.21158682967683,0.0,69
175.15499956286615,69.32776904343685,91.42583938410138,0.0,70
175.9914356300926,70.40029642704843,88.81105869676492,0.0,71
168.5763819784807,69.06648920444127,91.6503407096936,1.0,72
178.64249119461334,70.006119860104,89.72634378959785,0.0,73
175.75547009504308,70.24892335503195,90.01232075638707,0.0,74
176.93832666038384,68.04729032404687,88.2803672624271,0.0,75
176.75535573360838,70.45098475294586,90.27299752790219,0.0,76
166.50529114833006,67.89357099853348,91.86580224810703,1.0,77
173.6697484155582,70.58709730435902,92.05531972457648,0.0,78
176.46832698257074,70.77442613952377,89.16036848846073,0.0,79
171.04214927808385,70.39601300504799,89.27704191693223,0.0,80
176.47197933856052,71.25118679411558,90.80324684114669,0.0,81
173.77351557687476,70.87104342162269,91.43104638892383,0.0,82
177.54199699974777,69.92832274787887,90.65141538659962,0.0,83
175.55370280274056,69.52788968760966,91.94717185756869,0.0,84
175.43092810096368,70.44971659927265,90.67968327012376,0.0,85
172.6688582102855,69.69779377063888,92.40339099641673,0.0,86
174.14356820079118,69.25649920745691,89.01069969643272,0.0,87
169.9141979706955,70.34342365379307,95.02744151369671,1.0,88
174.1290054987022,69.71168742262512,90.61079896281876,0.0,89
178.145253756248,70.83897240783435,89.65936038640471,0.0,90
178.23344948126854,70.63547102243362,89.65053896139067,0.0,91
171.80277658078302,70.3677875303326,88.51770502821782,0.0,92
174.9375672027038,70.21079325928287,92.23272070965227,0.0,93
179.12369663066335,68.74938477991276,87.63062580438208,0.0,94
171.12570961970349,70.78881008095264,87.75144975968372,0.0,95
176.7220657354942,70.46525186417354,89.68102090134894,0.0,96
173.36638540832513,69.48090580248851,91.08776336518909,0.0,97
176.8545102172573,70.21491024312385,89.62697931001819,0.0,98
177.0675472289717,69.08576036291944,90.08881898378108,0.0,99
174.39324525198754,69.44793760281314,89.5644436514571,0.0,100
176.6933881383788,69.11576134581551,89.67652826400429,0.0,101
174.6861623357749,70.20277712983685,89.46788122247996,0.0,102
174.3430850868228,69.2447112993949,88.49547476060971,0.0,103
174.4681354275475,70.62725896405965,89.51929993475134,0.0,104
175.8058904664585,68.58621146313835,88.37745484476989,0.0,105
172.2915033267442,70.68405036732064,90.11871324422569,0.0,106
175.00548283627614,70.39324435277172,91.71453063569233,0.0,107
174.81199140663256,69.848060449129,90.10087511488298,0.0,108
173.59992996233643,69.00048173908075,92.52326943853002,0.0,109
175.77186970059503,70.62379504653683,90.25407583959921,0.0,110
172.5059012805508,70.57974647749546,93.43470641457601,1.0,111
175.76588187983242,71.07752223128071,88.02478987598813,0.0,112
171.40504001125822,70.77135804854248,86.79071353907658,1.0,113
176.37494863294017,69.95220387847277,89.20658620290492,0.0,114
173.21703461476477,69.4903320433575,90.1434979657262,0.0,115
170.09004532565106,69.94166217919869,88.38443907997971,1.0,116
176.95978537759,69.6613293475675,90.02709943162647,0.0,117
176.1139953364417,71.47452375904385,90.5490858416613,0.0,118
174.5327355675455,68.6471713421937,89.64612998771624,0.0,119
175.7658007555315,70.20006087022077,91.84156677117129,0.0,120
175.26408463558,71.08585806985752,88.82361263377838,0.0,121
177.13910789220654,72.27423918328626,89.23554896699474,0.0,122
175.73485496028604,68.46767475618594,91.48198411774892,0.0,123
175.37563892629828,69.13799715545875,82.64275195937707,1.0,124
178.19555960669712,68.92572685141917,91.3235820099984,0.0,125
177.798918469104,71.697875621084,93.030269043303,1.0,126
174.5631422539145,68.29899084593535,89.34509560697612,0.0,127
174.464385693952,71.23813613198045,89.78391995467317,0.0,128
175.0331810795177,70.31282353482551,89.22274606035452,0.0,129
176.04374311353124,69.36379668881139,91.23200014898983,0.0,130
176.65296989080417,68.58654945673914,88.57493548333872,0.0,131
169.67855230854119,70.08604380186863,84.89099316021189,1.0,132
175.67898137511614,71.40897162631092,89.9053196240549,0.0,133
182.23203234591637,67.93573435612461,89.17910118228919,1.0,134
177.6605294170416,69.10576943596537,90.19573137679443,0.0,135
176.793826919043,69.58015415869463,90.92229090508918,0.0,136
176.08812758743966,70.79409975609107,89.34898992072037,0.0,137
174.7746860289103,70.76219389349643,89.83407710512483,0.0,138
175.88737562532603,69.94823402229508,91.54849449881793,0.0,139
177.05178141003228,71.18540356060588,89.82998132113285,0.0,140
176.17250425235045,69.71625767982368,91.0929156775103,0.0,141
174.29437724814557,70.95394274564197,90.88848856739044,0.0,142
184.18423095933557,70.15339873445289,90.56667932547535,1.0,143
177.47258538129333,69.87629633683508,91.37213934797224,0.0,144
177.22806936155223,68.56501510708507,89.13689996694657,0.0,145
179.85659771935204,68.02729018950319,88.30136830669969,1.0,146
177.95152109723568,68.73186548322185,86.30261684563416,1.0,147
174.30710280086186,70.4868176667049,91.26168360075538,0.0,148
176.23042478176086,68.77063985991953,91.74519933895641,0.0,149
174.7933559522337,70.51009455356576,89.0533835222476,0.0,150
175.73767358247133,69.78286811084331,90.96850612973194,0.0,151
176.14958830355758,70.95230649257843,90.52937256990198,0.0,152
174.60916406509682,70.47388301530508,89.31252858308237,0.0,153
175.33092918055667,71.62046006335977,91.78408274823279,0.0,154
172.1238301579093,69.4329775184195,91.05401592361417,0.0,155
176.3223475818268,69.11277657219895,89.59081665898253,0.0,156
182.39907931732353,68.94450827924173,90.39804957798704,1.0,157
175.85182772423238,69.93445397860881,88.7806170459815,0.0,158
176.43639018930202,70.83115775444263,88.48710241656796,0.0,159
175.31538055403533,72.68673310234307,90.529173598283,0.0,160
174.0363968433708,70.32260825638866,88.94742296296972,0.0,161
176.24285083501871,70.23905529385529,90.94717897365653,0.0,162
179.49052038887865,70.0303824226418,95.65403059610128,1.0,163
172.8509349884817,70.12864878528734,92.49482159925853,0.0,164
171.28587432553698,69.71438455698171,91.35530188764476,0.0,165
175.58703944003582,68.87399778125322,91.33059890765794,0.0,166
172.96587518972734,69.59498842780377,91.8102948722821,0.0,167
173.9550577903515,70.52972056397854,92.40466248626602,0.0,168
175.3556792884463,71.86773478536274,89.00756954195103,0.0,169
174.5272128634309,69.69725174912998,91.38283890664532,0.0,170
180.87309209427906,68.86677279488967,91.85091636063555,1.0,171
178.89385850194984,69.72299958854231,90.31557647183607,0.0,172
176.69435904538147,69.0707284868252,90.57301495192341,0.0,173
167.1588542093034,71.2467012190666,92.19543656955534,1.0,174
179.3057973434932,68.11057936202289,90.98384114129588,0.0,175
176.80188296662084,67.56709093630069,90.97614046012451,0.0,176
175.31201499586675,70.21955787811766,89.67858875332588,0.0,177
174.55830139119485,69.32163745207826,88.71909922133925,0.0,178
176.89567513599923,69.96440036152902,90.98136100421658,0.0,179
173.7314888159004,68.61617368319574,89.79133740612274,0.0,180
175.0331530825412,71.50879358104775,90.4707754182204,0.0,181
176.71002849160536,70.21870424984897,87.7929111937585,0.0,182
173.59905149427584,70.17626072958791,88.59114320023436,0.0,183
177.594291920319,68.70772406393851,91.67495580310315,0.0,184
170.06363914874385,66.7812017036697,87.22399396595846,1.0,185
173.20349087083406,69.65442585524288,90.36028829700244,0.0,186
174.32532254641072,70.63986397138314,90.6397391685399,0.0,187
175.34568840968205,69.72179518221775,90.19229890288649,0.0,188
182.62408506461168,68.83265529070096,88.27092030039412,1.0,189
177.90199713085977,70.80715538427897,89.6133158670156,0.0,190
175.13926295376572,69.22484421880456,92.19329867126831,0.0,191
178.2751481607792,66.60314213451885,86.3725359945307,1.0,192
181.66616165857585,72.2654174820924,91.35173038140748,1.0,193
176.05176549958355,69.90957185148545,89.91735738767778,0.0,194
175.96267120542262,71.10608245224014,89.08227684427854,0.0,195
174.1539241340329,70.23929040668685,89.37112358010154,0.0,196
176.33953427856707,70.3793914751829,90.38421849066538,0.0,197
174.777980684717,70.27814269872938,89.05580968397553,0.0,198
172.52019513767723,69.15595746407638,90.74165078478048,0.0,199
173.50780898034026,69.49583706382272,91.0761027913775,0.0,200
174.3831138702518,69.27795045770054,89.76774857520094,0.0,201
175.5834994344792,69.88287125106908,90.13967418958951,0.0,202
175.21524466314548,69.1242379532066,91.72306296239687,0.0,203
175.75529794964342,69.22250533546921,91.84242950158716,0.0,204
176.81284000565168,70.3025304667236,89.67243418566709,0.0,205
171.96981125400228,69.27471694015343,91.38938635166033,0.0,206
171.95679107030838,69.11935040872005,93.96751355095665,0.0,207
175.64656806278376,69.23212957053319,95.81417132405751,1.0,208
177.1475519205782,67.15572062096075,92.07610053041914,1.0,209
171.64787950520872,67.67478078275974,91.65838846015302,1.0,210
177.7383688934604,70.89847980833316,89.37846674968601,0.0,211
175.42092644642128,70.93189907477525,88.79607050097596,0.0,212
174.3078000203863,70.90566352829299,89.16927570788667,0.0,213
177.44014814584892,70.37209141290134,92.70258597008362,0.0,214
174.30367747457612,72.82565656855547,94.809478115051,1.0,215
172.06660344514455,71.27830018284256,85.1078935412578,1.0,216
176.36647928854475,69.48114063934595,86.26889909931133,0.0,217
173.41874715758428,70.66821302223336,89.08187393941061,0.0,218
176.00941214746283,70.97474611885775,91.51747495493026,0.0,219
176.5912817134499,70.66315950738318,89.59488831774978,0.0,220
176.22769371828272,71.33852153980233,89.16472333242714,0.0,221
178.81988115462275,70.92921873449603,87.81210724902623,0.0,222
175.2012384847661,70.906441480537,90.74591247800369,0.0,223
176.4643309912654,68.89222211520945,90.32754230582995,0.0,224
176.2039122349832,70.60475014703304,90.55325098368849,0.0,225
179.154249251109,69.83669583767724,89.8468747163549,0.0,226
172.65195489909127,70.60270529394703,90.52790147437946,0.0,227
173.68306286996466,71.70139661664021,90.07100399738913,0.0,228
177.81319978331476,69.75340622635363,89.64952706969997,0.0,229
170.06194694919606,68.82319527640094,91.89871138261633,1.0,230
172.82736103385702,69.03221884625569,92.41400595917982,0.0,231
166.88406529802177,71.62318464457132,90.33796195378501,1.0,232
171.5579410442444,69.93822935852307,88.02962634408075,0.0,233
174.42811282583878,71.1534794155034,90.80307512744417,0.0,234
175.35029341942703,69.33177647287175,88.09916758384219,0.0,235
174.49786672540273,69.74821584835375,91.13813553031446,0.0,236
179.02030991274214,68.50941300035154,95.74584948147904,1.0,237
176.58606409746406,70.00119311986097,90.56940621895878,0.0,238
180.43468380604878,67.63621502976844,91.36686931200674,1.0,239
171.9606906614767,68.99195731977711,90.9661121975187,0.0,240
181.00021909669246,70.80341853984592,88.93200692650382,1.0,241
173.38275763277613,70.02536304163222,89.98686864483234,0.0,242
173.91406539332166,66.45373606036429,87.17242999939596,1.0,243
174.94114945343063,68.13930210996412,89.87166714310159,0.0,244
175.47025095622092,69.66765057467842,90.20647939297284,0.0,245
174.09678845293925,68.76478100690431,90.46508328520945,0.0,246
175.0382888381249,70.27794971133906,92.45118952027474,0.0,247
175.25509044455183,72.08739658598353,90.5663776887279,0.0,248
176.3642593298625,70.61695696491118,92.66199671994683,0.0,249
173.5404564798214,68.86817992697685,89.66301140288594,0.0,250
175.3212579949937,71.2859719370322,87.87724972985937,0.0,251
176.99274520471656,69.89165695244176,86.87135585373979,0.0,252
176.07987171399316,71.37767574910933,91.75501706644414,0.0,253
177.33291351120653,69.00355886487779,89.47367145074122,0.0,254
179.01634026314673,70.57424599129668,90.72121604392002,0.0,255
177.60975280084782,66.98805052391977,88.94278040604259,1.0,256
174.7353963970687,70.86749120511541,93.18315312229154,0.0,257
180.5899998722282,68.61790787215904,93.26523366625254,1.0,258
174.50784540437326,66.56300351094794,92.78817486363423,1.0,259
174.1125983176141,69.46957171875022,91.22342701971027,0.0,260
174.95638089903454,71.08220612318476,88.42281045286636,0.0,261
171.18066118178453,69.45296021161501,91.867672147048,0.0,262
178.00714669245275,69.17615663931326,94.1334713848418,1.0,263
174.6702460863033,70.4810550836325,91.27822381325832,0.0,264
174.67379648820742,69.41556426551072,91.90267780647314,0.0,265
176.25349740542208,70.85977468771347,90.12730591626026,0.0,266
178.82685024714505,69.72591204924933,93.21741412598178,1.0,267
172.97564423469183,68.61929724633794,91.83985462353385,0.0,268
174.9540026722154,71.05545611733342,90.78278422261599,0.0,269
170.71401587072384,69.2782126424946,84.11910874909806,1.0,270
176.62409891281595,69.18301943786777,92.18776885004415,0.0,271
177.35285695770838,68.5532650888949,90.26587275628651,0.0,272
172.37640730096314,69.72171183065512,88.91689477594956,0.0,273
175.1333706047556,71.46575399101417,88.01265390017056,0.0,274
180.2572952540679,70.7926453225738,92.93286185245267,1.0,275
176.6783827677184,69.62640973993297,91.00900888145364,0.0,276
178.95317911521818,70.79336757304702,87.26929620856676,1.0,277
174.4139001061327,69.85209831470314,90.30541442842681,0.0,278
173.5980933229232,71.21596560317182,91.27611531156211,0.0,279
173.92109323820077,68.08849384812117,89.2429127687797,0.0,280
175.940051144832,69.91187627820139,93.27230599744351,0.0,281
174.2734327661644,69.14038967858559,90.60998265445458,0.0,282
172.27860984478622,71.04344293897047,91.4012662478617,0.0,283
174.35026090152564,71.04339682302782,88.44326880825615,0.0,284
176.03872982892497,69.8172591525613,90.53445005765468,0.0,285
176.0049884425391,70.06840485227116,90.77580862912278,0.0,286
175.35625000121573,69.45327494114173,89.41771873052636,0.0,287
175.34483931314935,70.45561689037532,92.0841202071242,0.0,288
176.0535389857294,70.46339523646873,91.18069236379473,0.0,289
173.24658067681054,70.63308512510858,88.11738751358742,0.0,290
174.53397104733267,70.52802442132774,89.31613873446356,0.0,291
173.8498688541589,68.80921918593324,92.36450183059637,0.0,292
176.51475723739992,72.0565337641584,85.11069622187026,1.0,293
176.58641115037577,74.80636918224477,88.2219902119075,1.0,294
174.67032915210407,69.67899417923812,91.70012291393108,0.0,295
174.87112134665549,68.63391362798727,89.48587795083849,0.0,296
174.12298858459562,69.39186272875455,90.04917948118276,0.0,297
176.76717787658487,69.70765175484223,86.40085577058206,0.0,298
177.5640924782445,69.91746457826939,88.7216119033845,0.0,299
174.8260773939732,69.62562976484737,88.63812567259663,0.0,300
176.70919744379438,68.66359182839508,86.32235356574118,0.0,301
175.46778902964715,70.70364058459958,88.21879097633555,0.0,302
172.12337616660926,70.41595539947375,92.91500585753306,0.0,303
175.10262362481475,70.24173305097693,92.20099453403405,0.0,304
169.78674031925135,71.87953723430266,89.79899093545654,0.0,305
175.08959263692572,70.00635684276536,89.04913755915824,0.0,306
171.4372603413236,70.67311923050579,88.45525004293468,0.0,307
176.77431399222377,71.06864744640828,93.7289716445068,0.0,308
177.06940963398173,70.26691924467727,91.82541817611069,0.0,309
175.39697456862496,71.09616323707499,89.2609972351007,0.0,310
177.34313432091784,71.40536007705417,90.0460859746547,0.0,311
172.2440064953997,70.46282928041606,90.82376271606837,0.0,312
174.40699398457522,70.65868363385945,90.48248356188112,0.0,313
175.20704694246535,69.85588048399002,90.96672971008867,0.0,314
174.04848997285043,70.52772761687959,91.78312762286444,0.0,315
171.38657765065898,69.65048775552896,89.55990848006162,0.0,316
174.58365830272655,69.48122238129864,92.11828995477663,0.0,317
169.7073004576043,70.59031069887679,90.28042012039504,0.0,318
173.39298247211462,70.46225301780798,90.04998779820369,0.0,319
175.43553208881886,68.27804777980799,87.51611832118124,0.0,320
173.50248114851,69.42554554612435,88.82585909522479,0.0,321
176.17081016656505,68.64722772841617,91.514804569521,0.0,322
174.1624411777959,69.90464648112628,93.80785441970453,0.0,323
174.04906531600665,70.93247888594163,87.95091610762319,0.0,324
175.6505511710916,68.83617261061721,90.82424204809297,0.0,325
177.68175418948374,68.55918641937113,88.80696428431645,0.0,326
173.7824938562933,71.62084638961973,89.94217255107215,0.0,327
173.53767577191263,69.95587359324577,89.76908148329544,0.0,328
174.68927086010652,70.795293943738,90.93934494491532,0.0,329
172.98459418967295,68.83478667185119,91.67159057382507,0.0,330
175.47659555976037,71.14785166419911,89.78153121564878,0.0,331
173.67381375529428,68.72625952726823,90.31468902107176,0.0,332
173.8303116061046,70.07575140716713,90.01847324670291,0.0,333
174.46883815437178,70.87823504741024,91.32257439927707,0.0,334
174.6021235656333,70.06243282239225,90.27733956297308,0.0,335
176.383911416744,69.45259614329971,90.52288650395211,0.0,336
175.97810349016925,70.00283295421569,91.7711861305517,0.0,337
178.95603011124308,74.24815161209219,91.0431946846809,1.0,338
176.92627042896956,69.97613086667585,88.73010050223209,0.0,339
172.76483096413307,70.3007587755204,89.77642696969237,0.0,340
174.88724876081096,70.2188111126616,89.5762907918835,0.0,341
173.02726556056757,72.33135070148018,88.86733152669245,1.0,342
175.54199321054514,70.16545106469025,93.87796847613191,0.0,343
175.57141587025032,69.70042563605574,89.86552292318407,0.0,344
175.94052538947835,70.37655839879982,92.01830197384285,0.0,345
171.75121221880386,68.53521180590516,90.06924232319238,0.0,346
166.87218395786465,67.56217137413459,88.42765443149138,1.0,347
176.09905434151088,70.50381140313793,91.55632424479866,0.0,348
174.88733236978086,69.32143187001998,89.59582788931185,0.0,349
175.3792032373656,70.18858080723652,88.42805975209089,0.0,350
175.2084842570085,70.35064407168278,86.80259374713341,0.0,351
181.83188194718727,67.9876566306723,87.70832181452519,1.0,352
177.08547204221333,69.26138591348347,91.38726162611182,0.0,353
172.80920229161913,67.97940163206704,92.0519967503978,1.0,354
174.25862146097955,69.56115439833476,89.37711620953975,0.0,355
178.42214323435542,69.94540526756684,88.97989425564893,0.0,356
172.7814580334167,70.49706994391158,90.90090854445025,0.0,357
173.60717944161357,68.87981076701973,87.43864284157785,0.0,358
173.23822531159186,69.60013606593151,90.54331270998459,0.0,359
175.26885426808815,70.32772626644919,90.01033699234743,0.0,360
174.25007444989217,69.94318928819987,90.56995034214204,0.0,361
173.19287673025332,70.18654059645905,90.0998558453322,0.0,362
175.5408538472995,70.55998642963905,88.36008031039569,0.0,363
176.6636862511681,69.08749364293672,90.12338951242084,0.0,364
170.98515756557597,70.20401582364514,89.1913568452839,0.0,365
174.43649554505834,69.99936226488103,88.19941286308361,0.0,366
169.98290910264558,71.38480422406874,85.61530626110842,1.0,367
175.77543976488147,67.15380213426901,92.00113814548281,1.0,368
173.80727723389748,70.51353880173384,88.90090681457878,0.0,369
174.84981165437733,68.69531930227132,88.67252186909955,0.0,370
172.56806614082555,68.80978783893079,90.69388712887462,0.0,371
178.5934778355656,72.052641406725,92.40004237486073,1.0,372
173.95597060122338,68.95922576493052,91.22411423868128,0.0,373
178.35839412006055,70.42644962882062,88.28452296402818,0.0,374
177.9765110832861,70.12589850955521,91.43441022947202,0.0,375
171.1709906433673,69.91081512978286,89.1319382556711,0.0,376
174.01079715536457,70.77362909828182,89.44253186430309,0.0,377
173.57919068970457,69.9936595130675,89.68952220686205,0.0,378
174.28021917039695,69.89682324804424,90.38054631116972,0.0,379
170.0478826373046,73.59371383604946,86.52336954820827,1.0,380
172.96098708771805,70.31533319474771,88.78417338645637,0.0,381
169.26426325306898,68.23155925550574,94.47987206329842,1.0,382
171.92523721261955,70.32440079040882,86.02244307105286,1.0,383
174.7697483353346,69.14001360345962,87.6867172988291,0.0,384
174.13748637187848,69.83290692100256,88.40687763743132,0.0,385
174.49034998586123,69.72922622757325,88.25835321299692,0.0,386
173.909713138594,70.66788583480837,90.43098131578535,0.0,387
173.96740838761556,69.50782695288365,89.95283529088896,0.0,388
177.6556411905092,70.77189366088182,89.76968851685267,0.0,389
174.52002580737806,69.6136800217312,90.84751670846984,0.0,390
168.31271642335713,71.36160524742863,87.9000351279177,1.0,391
176.03064900644108,71.25941989292741,91.33147250339438,0.0,392
176.1188294017409,69.66735069756072,90.54302456721915,0.0,393
176.8965552338941,69.14554100005125,93.79063017336584,0.0,394
176.8911779128137,70.99497333966218,91.70932364000694,0.0,395
176.23671843254604,71.31988677335073,88.39932444070048,0.0,396
177.10200771098766,70.2289787589711,90.48614783338829,0.0,397
175.62964004422224,69.09635086284219,89.86253148419173,0.0,398
175.40401327340794,70.94238847235093,92.42485587569934,0.0,399
175.89837246904796,68.476956251521,89.754644497841,0.0,400
176.76115980165048,70.46992829134055,88.41071544691627,0.0,401
173.6784871621987,70.0737960007722,90.65848378264594,0.0,402
173.33818015700038,68.7834838549453,88.59474251571264,0.0,403
174.060163173964,72.76917433316245,91.95856689625965,0.0,404
175.8636886636603,69.75821882202123,87.35564191137063,0.0,405
179.82232993358656,72.72317027631867,94.54802520311924,1.0,406
179.07683895278544,66.00963572049659,88.83001751258003,1.0,407
173.4163341636963,71.78835500052949,89.23540190715077,0.0,408
175.25834351868681,70.74219470085316,94.63714101473617,1.0,409
175.35830745203225,69.45980481055709,90.10051500238562,0.0,410
173.87145929598202,71.63120370219724,91.01916278705589,0.0,411
175.58173386842478,71.1554351738682,91.86477924213642,0.0,412
176.3524968220692,68.49753524699076,90.7824386770271,0.0,413
173.4982927419377,71.96568706004241,90.82153038003051,0.0,414
173.02670484358865,68.70395420566513,92.29608729104396,0.0,415
177.77783835088994,69.56003552039235,88.38775089606382,0.0,416
171.95356366651333,71.37659528751456,89.77246862604626,0.0,417
174.94189490011095,70.5764886415673,90.1772326103849,0.0,418
175.4868222864037,69.95478570149578,89.65591481251236,0.0,419
175.95544108172942,72.34984573812554,93.90110462037316,1.0,420
171.23745478206433,69.84676757788368,89.61752943318801,0.0,421
175.7430056684857,70.73985414399505,92.73138189502168,0.0,422
177.5948235171842,67.77551994988544,88.85247083212252,0.0,423
175.61881818678978,69.9562128835866,90.04722767339268,0.0,424
169.54774491206845,66.76168473288512,88.10983368403414,1.0,425
176.23406154333713,69.87251627259089,91.67957358576372,0.0,426
173.75364223622705,68.73431428269535,89.88032797541467,0.0,427
174.05313728319837,68.06199137211588,91.57989990492533,0.0,428
177.14004406865436,70.63747346248095,90.50608541885988,0.0,429
167.78995649260744,68.23383845250365,90.84706345434931,1.0,430
173.70428042488953,69.5854251061362,91.52225600575524,0.0,431
175.62407795968886,72.26040089642598,87.35028804791172,0.0,432
175.39697977268676,71.66242499267474,83.87075272049165,1.0,433
178.53265694295544,70.00332610466306,91.45650677098803,0.0,434
175.62701513064303,69.19195294021694,89.29770426295381,0.0,435
176.50035213089606,68.20563792168569,90.53864146058051,0.0,436
174.0924763041862,69.92662959420852,90.50065413629521,0.0,437
175.19039072982184,67.14130565665265,85.26496970045292,1.0,438
175.7496028685826,69.95148563589484,88.58548284425666,0.0,439
175.6954887769265,70.75398779939192,89.02190785940215,0.0,440
174.73503049836592,70.5083581227401,92.35554884083557,0.0,441
172.93657829256637,70.27237191871512,88.91384277597213,0.0,442
175.2742387696607,69.25982206085602,91.61428416094724,0.0,443
178.06347905295422,70.83308705333592,86.37324276522659,1.0,444
176.31537541431976,70.01284576105279,88.62632723606883,0.0,445
176.74522424635524,70.2941698605494,87.99940982849617,0.0,446
175.20821434172714,71.06136746565744,90.09722661323056,0.0,447
173.32343110618757,73.19714654591019,86.12505267858839,1.0,448
172.76933488926375,70.05393936723969,90.3994227906598,0.0,449
177.13028860040185,68.93976321936125,92.40080272063364,0.0,450
173.30919629112626,69.87032119985055,88.25803957030881,0.0,451
178.31623536854772,66.59160680179912,91.37154549617406,1.0,452
178.3288518544955,70.75879479909091,91.67448755165037,0.0,453
174.19482058781426,71.1529147255616,90.09771193515947,0.0,454
176.40104993709994,69.50393285530433,88.82179360787188,0.0,455
176.3378753692409,70.15377889431515,89.73506399565214,0.0,456
175.91309325599315,70.96000722063025,91.68378565024177,0.0,457
174.75273078088108,70.351418364936,89.8513606757772,0.0,458
174.8141414317317,68.52113006996125,89.74676965761782,0.0,459
177.2746720197784,69.23831562028084,90.78261030528493,0.0,460
177.7757979146222,71.8054835993432,92.96856515035641,0.0,461
175.8240500978664,69.55276117739382,89.73710067689346,0.0,462
175.0587527086486,69.23228695670929,85.83362361983009,1.0,463
175.72896707972973,68.86520444109846,91.32172120375888,0.0,464
179.65494239997128,68.80884766851835,84.44851619713762,1.0,465
